image,canonical_id,canonical_name,other_product_ids,other_product_names,skipped_removals
"https://partemaquinas.com/wp-content/uploads/photo-gallery/imported_from_media_libray/WhatsApp-Image-2026-02-12-at-11.56.55-AM.jpeg",473,"Liner kit Isuzu 6BG1","1477|1503|1536|1566|1733|1741|1753|1986|2017|2265|2284|2312|2417|2420|2447|2500|2566|2805","Bloque Motor Isuzu 6BG1|Cigueñal Motor Isuzu 6BG1 Forjado|Kit Casquetes Biela+Bancada Motor Isuzu 6bg1 Medidas STD 0.25,0.50,0.75|Turbo Hitachi Zaxis 200 Motor Isuzu 6BG1|Radiador de Agua - Motor Isuzu 6BG1- Excavadora Hitachi Zaxis 200 - 270|Mofle de Motor Isuzu 6BG1 en excavadora Hitachi Zaxis 200|Arbol de Levas Motor Isuzu 6BG1|Asientos de culata motor Isuzu 6BG1|Guias de culata motor Isuzu 6BG1|Kit tuberia inyección motor Isuzu 6BG1 - Excavadora Hitachi EX-Zaxis 200|Tapa Distribución - Motor Isuzu 6BG1 Doosan|Inyectores motor Isuzu 6BG1|Retenedor trasero motor Isuzu 6BG1|Retenedor delantero motor Isuzu 6BG1|Bomba de inyeccion motor Isuzu 6BG1|Multiple escape motor Isuzu 6BG1|Bomba inyeccion Motor Isuzu 6BG1 excavadora Hitachi Zaxis 200 Sany Y235|Bomba aceite motor Isuzu 6BG1",""
"https://partemaquinas.com/wp-content/uploads/photo-gallery/imported_from_media_libray/WhatsApp-Image-2026-02-12-at-11.56.57-AM-1.jpeg",473,"Liner kit Isuzu 6BG1","1477|1503|1536|1566|1733|1741|1753|1986|2017|2265|2284|2312|2417|2420|2447|2500|2566|2805","Bloque Motor Isuzu 6BG1|Cigueñal Motor Isuzu 6BG1 Forjado|Kit Casquetes Biela+Bancada Motor Isuzu 6bg1 Medidas STD 0.25,0.50,0.75|Turbo Hitachi Zaxis 200 Motor Isuzu 6BG1|Radiador de Agua - Motor Isuzu 6BG1- Excavadora Hitachi Zaxis 200 - 270|Mofle de Motor Isuzu 6BG1 en excavadora Hitachi Zaxis 200|Arbol de Levas Motor Isuzu 6BG1|Asientos de culata motor Isuzu 6BG1|Guias de culata motor Isuzu 6BG1|Kit tuberia inyección motor Isuzu 6BG1 - Excavadora Hitachi EX-Zaxis 200|Tapa Distribución - Motor Isuzu 6BG1 Doosan|Inyectores motor Isuzu 6BG1|Retenedor trasero motor Isuzu 6BG1|Retenedor delantero motor Isuzu 6BG1|Bomba de inyeccion motor Isuzu 6BG1|Multiple escape motor Isuzu 6BG1|Bomba inyeccion Motor Isuzu 6BG1 excavadora Hitachi Zaxis 200 Sany Y235|Bomba aceite motor Isuzu 6BG1",""
"https://partemaquinas.com/wp-content/uploads/photo-gallery/imported_from_media_libray/WhatsApp-Image-2026-02-12-at-11.56.57-AM-2.jpeg",473,"Liner kit Isuzu 6BG1","1477|1503|1536|1566|1733|1741|1753|1986|2017|2265|2284|2312|2417|2420|2447|2500|2566|2805","Bloque Motor Isuzu 6BG1|Cigueñal Motor Isuzu 6BG1 Forjado|Kit Casquetes Biela+Bancada Motor Isuzu 6bg1 Medidas STD 0.25,0.50,0.75|Turbo Hitachi Zaxis 200 Motor Isuzu 6BG1|Radiador de Agua - Motor Isuzu 6BG1- Excavadora Hitachi Zaxis 200 - 270|Mofle de Motor Isuzu 6BG1 en excavadora Hitachi Zaxis 200|Arbol de Levas Motor Isuzu 6BG1|Asientos de culata motor Isuzu 6BG1|Guias de culata motor Isuzu 6BG1|Kit tuberia inyección motor Isuzu 6BG1 - Excavadora Hitachi EX-Zaxis 200|Tapa Distribución - Motor Isuzu 6BG1 Doosan|Inyectores motor Isuzu 6BG1|Retenedor trasero motor Isuzu 6BG1|Retenedor delantero motor Isuzu 6BG1|Bomba de inyeccion motor Isuzu 6BG1|Multiple escape motor Isuzu 6BG1|Bomba inyeccion Motor Isuzu 6BG1 excavadora Hitachi Zaxis 200 Sany Y235|Bomba aceite motor Isuzu 6BG1",""
"https://partemaquinas.com/wp-content/uploads/photo-gallery/imported_from_media_libray/WhatsApp-Image-2026-02-12-at-11.56.57-AM-3.jpeg",473,"Liner kit Isuzu 6BG1","1477|1503|1536|1566|1733|1741|1753|1986|2017|2265|2284|2312|2417|2420|2447|2500|2566|2805","Bloque Motor Isuzu 6BG1|Cigueñal Motor Isuzu 6BG1 Forjado|Kit Casquetes Biela+Bancada Motor Isuzu 6bg1 Medidas STD 0.25,0.50,0.75|Turbo Hitachi Zaxis 200 Motor Isuzu 6BG1|Radiador de Agua - Motor Isuzu 6BG1- Excavadora Hitachi Zaxis 200 - 270|Mofle de Motor Isuzu 6BG1 en excavadora Hitachi Zaxis 200|Arbol de Levas Motor Isuzu 6BG1|Asientos de culata motor Isuzu 6BG1|Guias de culata motor Isuzu 6BG1|Kit tuberia inyección motor Isuzu 6BG1 - Excavadora Hitachi EX-Zaxis 200|Tapa Distribución - Motor Isuzu 6BG1 Doosan|Inyectores motor Isuzu 6BG1|Retenedor trasero motor Isuzu 6BG1|Retenedor delantero motor Isuzu 6BG1|Bomba de inyeccion motor Isuzu 6BG1|Multiple escape motor Isuzu 6BG1|Bomba inyeccion Motor Isuzu 6BG1 excavadora Hitachi Zaxis 200 Sany Y235|Bomba aceite motor Isuzu 6BG1",""
"https://partemaquinas.com/wp-content/uploads/photo-gallery/imported_from_media_libray/WhatsApp-Image-2026-02-12-at-11.56.57-AM-4.jpeg",473,"Liner kit Isuzu 6BG1","1477|1503|1536|1566|1733|1741|1753|1986|2017|2265|2284|2312|2417|2420|2447|2500|2566|2805","Bloque Motor Isuzu 6BG1|Cigueñal Motor Isuzu 6BG1 Forjado|Kit Casquetes Biela+Bancada Motor Isuzu 6bg1 Medidas STD 0.25,0.50,0.75|Turbo Hitachi Zaxis 200 Motor Isuzu 6BG1|Radiador de Agua - Motor Isuzu 6BG1- Excavadora Hitachi Zaxis 200 - 270|Mofle de Motor Isuzu 6BG1 en excavadora Hitachi Zaxis 200|Arbol de Levas Motor Isuzu 6BG1|Asientos de culata motor Isuzu 6BG1|Guias de culata motor Isuzu 6BG1|Kit tuberia inyección motor Isuzu 6BG1 - Excavadora Hitachi EX-Zaxis 200|Tapa Distribución - Motor Isuzu 6BG1 Doosan|Inyectores motor Isuzu 6BG1|Retenedor trasero motor Isuzu 6BG1|Retenedor delantero motor Isuzu 6BG1|Bomba de inyeccion motor Isuzu 6BG1|Multiple escape motor Isuzu 6BG1|Bomba inyeccion Motor Isuzu 6BG1 excavadora Hitachi Zaxis 200 Sany Y235|Bomba aceite motor Isuzu 6BG1",""
"https://partemaquinas.com/wp-content/uploads/photo-gallery/imported_from_media_libray/WhatsApp-Image-2026-02-12-at-11.56.57-AM.jpeg",473,"Liner kit Isuzu 6BG1","1477|1503|1536|1566|1733|1741|1753|1986|2017|2265|2284|2312|2417|2420|2447|2500|2566|2805","Bloque Motor Isuzu 6BG1|Cigueñal Motor Isuzu 6BG1 Forjado|Kit Casquetes Biela+Bancada Motor Isuzu 6bg1 Medidas STD 0.25,0.50,0.75|Turbo Hitachi Zaxis 200 Motor Isuzu 6BG1|Radiador de Agua - Motor Isuzu 6BG1- Excavadora Hitachi Zaxis 200 - 270|Mofle de Motor Isuzu 6BG1 en excavadora Hitachi Zaxis 200|Arbol de Levas Motor Isuzu 6BG1|Asientos de culata motor Isuzu 6BG1|Guias de culata motor Isuzu 6BG1|Kit tuberia inyección motor Isuzu 6BG1 - Excavadora Hitachi EX-Zaxis 200|Tapa Distribución - Motor Isuzu 6BG1 Doosan|Inyectores motor Isuzu 6BG1|Retenedor trasero motor Isuzu 6BG1|Retenedor delantero motor Isuzu 6BG1|Bomba de inyeccion motor Isuzu 6BG1|Multiple escape motor Isuzu 6BG1|Bomba inyeccion Motor Isuzu 6BG1 excavadora Hitachi Zaxis 200 Sany Y235|Bomba aceite motor Isuzu 6BG1",""
"https://partemaquinas.com/wp-content/uploads/photo-gallery/IMG-20190709-WA0019.jpg",471,"Liner kit Cummins 6BT","1242|1488|1494|1553|1606|1767|1965|2011|2015|2307|2471|2475|2523|2608|2820","Valvula de escape culata y admisión  - Cummins 6BT|Bloque Motor Cummins 6BT5.9|Cigueñal Motor Cummins 6BT5.9 Forjado|Kit Casquetes biela+Bancada  Motor Cummins 6BT5-9 Medidas STD 0.25,0.50,0.75|Empaquetadura de Motor Cummins 6BT5-9 Superior e Inferior|Culata de Motor Cummins 6BT5-9|Bomba de Aceite - Motor Cummins 6BT5-9|Asientos de culata motor Cummins 6BT5-9|Guias culata motor Cummins 6BT5-9|Empaque de culata motor Cummins 6BT5-9|Multiple escape motor Cummins 6BT5-9|Multiple escape motor Mitsubishi 6D34 Isuzu 6BG1 Cummins 6BT5-9|Inyector Motor Cummins 6BT5.9 Excavadora Kobelco SK200-3-4 Liugong 922 Hyundai R210-7|Ventilador Motor Cummins 6BT5-9   Excavadora Liugong 922|Bomba aceite motor Cummins 6BT5-9",""
"https://partemaquinas.com/wp-content/uploads/photo-gallery/IMG-20190709-WA0020.jpg",471,"Liner kit Cummins 6BT","1242|1488|1494|1553|1606|1767|1965|2011|2015|2307|2471|2475|2523|2608|2820","Valvula de escape culata y admisión  - Cummins 6BT|Bloque Motor Cummins 6BT5.9|Cigueñal Motor Cummins 6BT5.9 Forjado|Kit Casquetes biela+Bancada  Motor Cummins 6BT5-9 Medidas STD 0.25,0.50,0.75|Empaquetadura de Motor Cummins 6BT5-9 Superior e Inferior|Culata de Motor Cummins 6BT5-9|Bomba de Aceite - Motor Cummins 6BT5-9|Asientos de culata motor Cummins 6BT5-9|Guias culata motor Cummins 6BT5-9|Empaque de culata motor Cummins 6BT5-9|Multiple escape motor Cummins 6BT5-9|Multiple escape motor Mitsubishi 6D34 Isuzu 6BG1 Cummins 6BT5-9|Inyector Motor Cummins 6BT5.9 Excavadora Kobelco SK200-3-4 Liugong 922 Hyundai R210-7|Ventilador Motor Cummins 6BT5-9   Excavadora Liugong 922|Bomba aceite motor Cummins 6BT5-9",""
"https://partemaquinas.com/wp-content/uploads/photo-gallery/IMG-20190709-WA0017.jpg",471,"Liner kit Cummins 6BT","1242|1488|1494|1553|1606|1767|1965|2011|2015|2307|2471|2475|2523|2608|2820","Valvula de escape culata y admisión  - Cummins 6BT|Bloque Motor Cummins 6BT5.9|Cigueñal Motor Cummins 6BT5.9 Forjado|Kit Casquetes biela+Bancada  Motor Cummins 6BT5-9 Medidas STD 0.25,0.50,0.75|Empaquetadura de Motor Cummins 6BT5-9 Superior e Inferior|Culata de Motor Cummins 6BT5-9|Bomba de Aceite - Motor Cummins 6BT5-9|Asientos de culata motor Cummins 6BT5-9|Guias culata motor Cummins 6BT5-9|Empaque de culata motor Cummins 6BT5-9|Multiple escape motor Cummins 6BT5-9|Multiple escape motor Mitsubishi 6D34 Isuzu 6BG1 Cummins 6BT5-9|Inyector Motor Cummins 6BT5.9 Excavadora Kobelco SK200-3-4 Liugong 922 Hyundai R210-7|Ventilador Motor Cummins 6BT5-9   Excavadora Liugong 922|Bomba aceite motor Cummins 6BT5-9",""
"https://partemaquinas.com/wp-content/uploads/photo-gallery/IMG-20190709-WA0016.jpg",471,"Liner kit Cummins 6BT","1242|1488|1494|1553|1606|1767|1965|2011|2015|2307|2471|2475|2523|2608|2820","Valvula de escape culata y admisión  - Cummins 6BT|Bloque Motor Cummins 6BT5.9|Cigueñal Motor Cummins 6BT5.9 Forjado|Kit Casquetes biela+Bancada  Motor Cummins 6BT5-9 Medidas STD 0.25,0.50,0.75|Empaquetadura de Motor Cummins 6BT5-9 Superior e Inferior|Culata de Motor Cummins 6BT5-9|Bomba de Aceite - Motor Cummins 6BT5-9|Asientos de culata motor Cummins 6BT5-9|Guias culata motor Cummins 6BT5-9|Empaque de culata motor Cummins 6BT5-9|Multiple escape motor Cummins 6BT5-9|Multiple escape motor Mitsubishi 6D34 Isuzu 6BG1 Cummins 6BT5-9|Inyector Motor Cummins 6BT5.9 Excavadora Kobelco SK200-3-4 Liugong 922 Hyundai R210-7|Ventilador Motor Cummins 6BT5-9   Excavadora Liugong 922|Bomba aceite motor Cummins 6BT5-9",""
